customer_id,signup_date,acquisition_channel,customer_email,country,city
C00448,2024-01-22,Paid Search,cust448@example.com,IN,London
C00449,2023-11-27,Direct,cust449@example.com,US,NYC
C00450,2023-01-26,Paid Search,cust450@example.com,IN,Delhi
C00451,2023-08-09,Influencer,cust451@example.com,UK,London
C00452,2024-02-10,Organic Search,cust452@example.com,US,Mumbai
C00453,2023-03-20,Email,cust453@example.com,AU,London
C00454,2023-06-19,Social Ads,cust454@example.com,UK,London
C00455,2023-10-17,Email,cust455@example.com,US,London
C00456,2023-07-06,Influencer,cust456@example.com,IN,Pune
C00457,2024-04-19,Paid Search,cust457@example.com,UK,Toronto
C00458,2023-04-03,Direct,cust458@example.com,IN,Sydney
C00459,2024-07-19,Organic Search,cust459@example.com,IN,NYC
C00460,2023-08-28,Influencer,cust460@example.com,US,Bangalore
C00461,2023-01-01,Paid Search,cust461@example.com,CA,Sydney
C00462,2024-04-17,Email,cust462@example.com,US,Toronto
C00463,2023-11-17,Paid Search,cust463@example.com,IN,Mumbai
C00464,2024-10-18,Email,cust464@example.com,IN,Bangalore
C00465,2023-02-10,Social Ads,cust465@example.com,UK,Toronto
C00466,2024-03-31,Influencer,cust466@example.com,UK,Mumbai
C00467,2023-06-07,Organic Search,cust467@example.com,US,Pune
C00468,2023-08-09,Paid Search,cust468@example.com,US,Bangalore
C00469,2023-09-29,Influencer,cust469@example.com,IN,Bangalore
C00470,2023-08-25,Influencer,cust470@example.com,IN,London
C00471,2023-02-13,Organic Search,,US,Delhi
C00472,2023-02-01,Paid Search,cust472@example.com,UK,Toronto
C00473,2023-12-17,Influencer,cust473@example.com,IN,London
C00474,2024-06-16,Email,cust474@example.com,US,Delhi
C00475,2023-04-27,Paid Search,cust475@example.com,IN,Mumbai
C00476,2023-04-06,Social Ads,cust476@example.com,IN,Bangalore
C00477,2024-11-03,Organic Search,cust477@example.com,CA,Toronto
C00478,2024-10-29,Email,cust478@example.com,US,Pune
C00479,2024-02-20,Organic Search,cust479@example.com,CA,Bangalore
C00480,2024-08-03,Influencer,cust480@example.com,US,Delhi
C00481,2024-01-01,Social Ads,cust481@example.com,IN,Toronto
C00482,2024-06-25,Paid Search,cust482@example.com,US,Mumbai
C00483,2023-04-24,Email,cust483@example.com,US,Mumbai
C00484,2024-08-07,Direct,cust484@example.com,US,Sydney
C00485,2024-03-20,Organic Search,cust485@example.com,AU,Toronto
C00486,2024-07-19,Paid Search,cust486@example.com,IN,Bangalore
C00487,2024-04-08,Organic Search,cust487@example.com,IN,Delhi
C00488,2024-10-30,Email,cust488@example.com,US,Delhi
C00489,2023-10-02,Direct,cust489@example.com,CA,Delhi
C00490,2023-07-12,Email,cust490@example.com,IN,NYC
C00491,2023-09-09,Influencer,cust491@example.com,IN,NYC
C00492,2024-11-13,Organic Search,cust492@example.com,UK,NYC
C00493,2023-01-26,Organic Search,cust493@example.com,IN,NYC
C00494,2023-10-29,Influencer,cust494@example.com,IN,Bangalore
C00495,2024-06-15,Paid Search,cust495@example.com,AU,Sydney
C00496,2024-08-15,Paid Search,cust496@example.com,AU,Bangalore
C00497,2023-12-15,Organic Search,cust497@example.com,IN,Delhi
C00498,2024-02-20,Organic Search,cust498@example.com,IN,Pune
C00499,2024-10-20,Email,cust499@example.com,UK,Toronto
C00500,2023-02-03,Influencer,cust500@example.com,IN,Bangalore
C00501,2023-04-17,Direct,cust501@example.com,IN,Sydney
C00502,2024-10-13,Paid Search,cust502@example.com,US,NYC
C00503,2023-10-19,Email,cust503@example.com,CA,Sydney
C00504,2023-05-23,Organic Search,cust504@example.com,AU,London
C00505,2024-05-25,Social Ads,cust505@example.com,US,Sydney
C00506,2023-10-19,Direct,cust506@example.com,AU,NYC
C00507,2024-05-13,Direct,cust507@example.com,IN,Delhi
C00508,2024-11-30,Paid Search,cust508@example.com,UK,London
C00509,2024-02-18,Influencer,cust509@example.com,US,Pune
C00510,2023-01-15,Paid Search,cust510@example.com,IN,Toronto
C00511,2023-01-30,Paid Search,cust511@example.com,IN,Mumbai
C00512,2023-04-01,Email,cust512@example.com,UK,Delhi
C00513,2023-09-16,Social Ads,cust513@example.com,US,Toronto
C00514,2023-03-10,Direct,cust514@example.com,IN,NYC
C00515,2024-08-26,Paid Search,cust515@example.com,IN,NYC
C00516,2023-05-30,Influencer,cust516@example.com,IN,Mumbai
C00517,2024-05-23,Email,cust517@example.com,US,Delhi
C00518,2023-12-04,Email,cust518@example.com,CA,Mumbai
C00519,2023-01-18,Direct,,UK,London
C00520,2024-08-13,Organic Search,cust520@example.com,US,London
C00521,2024-01-18,Social Ads,cust521@example.com,US,Delhi
C00522,2023-12-04,Organic Search,cust522@example.com,UK,Delhi
C00523,2023-10-05,Organic Search,cust523@example.com,IN,Bangalore
C00524,2024-03-13,Paid Search,cust524@example.com,US,Toronto
C00525,2023-06-25,Email,cust525@example.com,AU,Delhi
C00526,2024-03-15,Organic Search,cust526@example.com,IN,Bangalore
C00527,2023-07-21,Paid Search,cust527@example.com,US,Mumbai
C00528,2023-10-29,Direct,cust528@example.com,IN,Mumbai
C00529,2023-07-20,Paid Search,cust529@example.com,IN,Pune
C00530,2023-05-24,Paid Search,cust530@example.com,UK,Sydney
C00531,2024-03-18,Organic Search,cust531@example.com,UK,Toronto
C00532,2024-11-24,Paid Search,cust532@example.com,CA,Toronto
C00533,2023-02-17,Email,cust533@example.com,CA,NYC
C00534,2024-11-16,Email,cust534@example.com,US,Mumbai
C00535,2023-08-31,Paid Search,cust535@example.com,IN,Mumbai
C00536,2024-06-02,Influencer,cust536@example.com,US,Pune
C00537,2024-02-27,Organic Search,cust537@example.com,CA,Delhi
C00538,2023-10-29,Influencer,cust538@example.com,IN,Pune
C00539,2023-07-07,Organic Search,cust539@example.com,IN,Pune
C00540,2023-11-12,Influencer,cust540@example.com,US,Delhi
C00541,2024-02-23,Direct,cust541@example.com,IN,Pune
C00542,2024-03-04,Organic Search,cust542@example.com,IN,Toronto
C00543,2024-02-16,Influencer,cust543@example.com,IN,Mumbai
C00544,2023-09-27,Social Ads,cust544@example.com,CA,Pune
C00545,2023-10-07,Direct,cust545@example.com,US,Toronto
C00546,2024-04-10,Email,cust546@example.com,IN,Bangalore
C00547,2024-06-07,Social Ads,cust547@example.com,IN,NYC
C00548,2023-12-25,Paid Search,cust548@example.com,IN,Delhi
C00549,2024-03-22,Organic Search,cust549@example.com,IN,Mumbai
C00550,2024-07-26,Organic Search,cust550@example.com,IN,Mumbai
C00551,2023-05-31,Paid Search,cust551@example.com,IN,NYC
C00552,2023-10-25,Organic Search,cust552@example.com,US,London
C00553,2024-10-28,Direct,cust553@example.com,AU,Delhi
C00554,2023-07-18,Direct,cust554@example.com,US,Sydney
C00555,2024-05-31,Email,cust555@example.com,IN,Mumbai
C00556,2023-05-25,Direct,cust556@example.com,AU,Mumbai
C00557,2024-09-18,Influencer,cust557@example.com,US,NYC
C00558,2024-09-03,Influencer,cust558@example.com,US,Pune
C00559,2024-03-30,Social Ads,cust559@example.com,AU,London
C00560,2024-07-03,Email,cust560@example.com,US,Sydney
C00561,2023-02-09,Email,cust561@example.com,IN,Sydney
C00562,2024-05-14,Organic Search,cust562@example.com,CA,NYC
C00563,2023-04-23,Organic Search,cust563@example.com,US,Sydney
C00564,2024-05-19,Direct,cust564@example.com,UK,Mumbai
C00565,2023-08-05,Organic Search,cust565@example.com,US,NYC
C00566,2024-06-03,Organic Search,cust566@example.com,AU,London
C00567,2024-10-01,Social Ads,cust567@example.com,IN,Pune
C00568,2023-07-10,Organic Search,cust568@example.com,CA,London
C00569,2024-01-23,Email,cust569@example.com,AU,Pune
C00570,2024-09-11,Paid Search,cust570@example.com,IN,Sydney
C00571,2024-03-03,Organic Search,cust571@example.com,IN,London
C00572,2023-09-27,Email,cust572@example.com,UK,NYC
C00573,2024-05-18,Influencer,cust573@example.com,IN,Mumbai
C00574,2023-08-30,Paid Search,cust574@example.com,AU,Pune
C00575,2023-09-05,Organic Search,cust575@example.com,US,Bangalore
C00576,2023-08-06,Organic Search,cust576@example.com,IN,London
C00577,2023-06-03,Social Ads,cust577@example.com,US,Sydney
C00578,2024-06-11,Direct,cust578@example.com,IN,Pune
C00579,2023-05-01,Email,cust579@example.com,AU,Pune
C00580,2023-01-16,Social Ads,cust580@example.com,US,NYC
C00581,2023-08-25,Organic Search,cust581@example.com,IN,NYC
C00582,2024-06-19,Influencer,cust582@example.com,CA,Mumbai
C00583,2023-01-13,Direct,cust583@example.com,US,Sydney
C00584,2024-09-11,Organic Search,cust584@example.com,AU,London
C00585,2024-05-21,Email,cust585@example.com,AU,Toronto
C00586,2023-05-23,Organic Search,cust586@example.com,US,NYC
C00587,2023-05-09,Direct,cust587@example.com,US,NYC
C00588,2023-10-14,Influencer,,IN,Pune
C00589,2023-02-16,Direct,cust589@example.com,US,Bangalore
C00590,2024-08-16,Email,cust590@example.com,US,NYC
C00591,2024-07-16,Paid Search,cust591@example.com,US,NYC
C00592,2023-11-09,Organic Search,cust592@example.com,US,Sydney
C00593,2023-09-16,Email,cust593@example.com,US,Delhi
C00594,2024-10-12,Paid Search,cust594@example.com,AU,Mumbai
C00595,2023-01-04,Direct,cust595@example.com,US,Mumbai
C00596,2024-02-11,Paid Search,cust596@example.com,US,London
C00597,2024-07-16,Email,cust597@example.com,US,Toronto
C00598,2024-05-14,Paid Search,cust598@example.com,IN,London
C00599,2024-06-08,Social Ads,cust599@example.com,US,Toronto
C00600,2024-06-26,Direct,cust600@example.com,UK,Bangalore
C00601,2023-11-28,Influencer,cust601@example.com,IN,Delhi
C00602,2023-05-10,Email,cust602@example.com,AU,Pune
C00603,2023-12-21,Organic Search,cust603@example.com,US,Bangalore
C00604,2023-11-07,Email,cust604@example.com,IN,London
C00605,2024-04-29,Paid Search,cust605@example.com,US,Mumbai
C00606,2024-01-06,Direct,cust606@example.com,IN,Delhi
C00607,2024-02-21,Paid Search,cust607@example.com,UK,Bangalore
C00608,2023-11-20,Social Ads,cust608@example.com,UK,Bangalore
C00609,2023-09-15,Paid Search,cust609@example.com,IN,London
C00610,2023-10-18,Direct,cust610@example.com,US,London
C00611,2024-04-11,Paid Search,cust611@example.com,AU,Toronto
C00612,2024-05-30,Paid Search,cust612@example.com,IN,Toronto
C00613,2023-06-24,Email,cust613@example.com,IN,Bangalore
C00614,2024-09-24,Social Ads,cust614@example.com,US,Delhi
C00615,2024-11-29,Organic Search,cust615@example.com,IN,Mumbai
C00616,2024-11-03,Direct,cust616@example.com,IN,London
C00617,2023-08-07,Influencer,cust617@example.com,IN,London
C00618,2024-10-03,Influencer,cust618@example.com,IN,Toronto
C00619,2024-03-09,Email,cust619@example.com,AU,Pune
C00620,2023-10-01,Organic Search,cust620@example.com,UK,Pune
C00621,2024-05-10,Paid Search,cust621@example.com,US,Toronto
C00622,2023-09-23,Paid Search,cust622@example.com,US,NYC
C00623,2024-11-27,Social Ads,cust623@example.com,UK,Bangalore
C00624,2024-10-19,Email,cust624@example.com,AU,Delhi
C00625,2024-04-19,Paid Search,cust625@example.com,IN,NYC
C00626,2023-02-08,Influencer,cust626@example.com,IN,London
C00627,2023-04-20,Influencer,cust627@example.com,IN,Bangalore
C00628,2023-01-30,Email,cust628@example.com,CA,Pune
C00629,2023-01-14,Direct,cust629@example.com,US,Bangalore
C00630,2023-11-15,Influencer,cust630@example.com,US,Pune
C00631,2023-10-09,Organic Search,cust631@example.com,IN,Bangalore
C00632,2023-02-24,Influencer,cust632@example.com,US,Bangalore
C00633,2023-01-23,Paid Search,cust633@example.com,US,Bangalore
C00634,2023-06-22,Influencer,cust634@example.com,US,Delhi
C00635,2024-09-12,Organic Search,cust635@example.com,IN,Sydney
C00636,2023-03-29,Organic Search,cust636@example.com,US,Sydney
C00637,2024-11-12,Email,cust637@example.com,IN,Bangalore
C00638,2023-09-01,Paid Search,cust638@example.com,US,Pune
C00639,2024-10-18,Organic Search,cust639@example.com,IN,Bangalore
C00640,2023-04-28,Email,cust640@example.com,CA,Toronto
C00641,2023-04-28,Organic Search,cust641@example.com,UK,Toronto
C00642,2023-03-22,Organic Search,cust642@example.com,IN,Toronto
C00643,2023-07-29,Organic Search,cust643@example.com,IN,Mumbai
C00644,2023-09-05,Paid Search,cust644@example.com,IN,Bangalore
C00645,2023-04-13,Paid Search,cust645@example.com,IN,Sydney
C00646,2023-03-11,Direct,cust646@example.com,US,London
C00647,2023-04-07,Email,cust647@example.com,IN,Delhi
C00648,2023-01-03,Organic Search,cust648@example.com,IN,Sydney
C00649,2023-08-03,Direct,cust649@example.com,IN,Mumbai
C00650,2023-05-14,Paid Search,cust650@example.com,CA,Mumbai
C00651,2024-08-26,Paid Search,cust651@example.com,AU,Mumbai
C00652,2024-06-19,Social Ads,,US,NYC
C00653,2024-06-03,Email,cust653@example.com,AU,Sydney
C00654,2023-03-23,Direct,cust654@example.com,US,Delhi
C00655,2024-06-17,Organic Search,cust655@example.com,CA,NYC
C00656,2023-12-24,Influencer,cust656@example.com,AU,London
C00657,2023-06-10,Email,cust657@example.com,US,London
C00658,2023-04-03,Direct,cust658@example.com,AU,Delhi
C00659,2023-05-08,Direct,cust659@example.com,CA,Toronto
C00660,2024-01-27,Paid Search,cust660@example.com,IN,Pune
C00661,2023-09-15,Organic Search,cust661@example.com,AU,Sydney
C00662,2023-08-25,Social Ads,cust662@example.com,IN,NYC
C00663,2024-09-03,Organic Search,cust663@example.com,IN,Sydney
C00664,2024-02-25,Organic Search,cust664@example.com,IN,Bangalore
C00665,2023-11-17,Paid Search,cust665@example.com,US,Pune
C00666,2024-10-25,Social Ads,cust666@example.com,CA,Sydney
C00667,2024-09-27,Email,cust667@example.com,UK,Toronto
C00668,2024-03-06,Direct,cust668@example.com,UK,NYC
C00669,2024-06-22,Paid Search,cust669@example.com,IN,NYC
C00670,2024-06-18,Organic Search,cust670@example.com,IN,Sydney
C00671,2024-09-29,Email,cust671@example.com,IN,Bangalore
C00672,2023-07-14,Direct,cust672@example.com,CA,Bangalore
C00673,2023-01-18,Paid Search,cust673@example.com,IN,Mumbai
C00674,2024-06-25,Social Ads,cust674@example.com,CA,Bangalore
C00675,2023-09-23,Direct,cust675@example.com,UK,Delhi
C00676,2024-04-01,Organic Search,cust676@example.com,AU,Toronto
C00677,2024-10-12,Paid Search,cust677@example.com,IN,Toronto
C00678,2023-10-29,Organic Search,cust678@example.com,IN,Toronto
C00679,2023-01-22,Social Ads,cust679@example.com,CA,Bangalore
C00680,2024-02-23,Influencer,cust680@example.com,IN,London
C00681,2024-10-25,Direct,cust681@example.com,IN,Delhi
C00682,2023-08-26,Email,cust682@example.com,US,Bangalore
C00683,2024-03-11,Social Ads,cust683@example.com,IN,Toronto
C00684,2023-08-08,Direct,cust684@example.com,CA,Mumbai
C00685,2024-10-16,Organic Search,cust685@example.com,CA,Bangalore
C00686,2023-04-26,Organic Search,cust686@example.com,IN,Sydney
C00687,2024-11-08,Paid Search,cust687@example.com,IN,London
C00688,2023-02-12,Social Ads,cust688@example.com,IN,Delhi
C00689,2024-09-25,Direct,cust689@example.com,IN,Sydney
C00690,2023-11-20,Direct,cust690@example.com,UK,Sydney
C00691,2024-09-11,Direct,cust691@example.com,IN,Sydney
C00692,2023-03-16,Paid Search,cust692@example.com,CA,NYC
C00693,2023-10-28,Direct,cust693@example.com,UK,Mumbai
C00694,2023-03-23,Influencer,cust694@example.com,IN,Sydney
C00695,2023-10-31,Organic Search,cust695@example.com,US,Mumbai
C00696,2023-02-01,Organic Search,,US,NYC
C00697,2024-07-28,Email,cust697@example.com,AU,Pune
C00698,2024-01-28,Social Ads,cust698@example.com,IN,Toronto
C00699,2023-03-15,Email,cust699@example.com,IN,NYC
C00700,2024-02-14,Organic Search,cust700@example.com,UK,Toronto
C00701,2023-01-23,Influencer,cust701@example.com,IN,Pune
C00702,2024-07-06,Influencer,cust702@example.com,IN,Bangalore
C00703,2024-11-19,Paid Search,cust703@example.com,IN,Sydney
C00704,2023-04-12,Organic Search,cust704@example.com,US,London
C00705,2023-06-08,Email,cust705@example.com,US,London
C00706,2024-09-20,Influencer,cust706@example.com,AU,Toronto
C00707,2023-09-11,Direct,cust707@example.com,IN,Mumbai
C00708,2024-08-07,Paid Search,cust708@example.com,US,London
C00709,2023-09-24,Direct,cust709@example.com,IN,Mumbai
C00710,2023-07-13,Organic Search,,US,Pune
C00711,2024-04-23,Email,cust711@example.com,US,Bangalore
C00712,2023-06-24,Influencer,cust712@example.com,IN,Mumbai
C00713,2024-05-15,Organic Search,cust713@example.com,IN,Delhi
C00714,2024-06-25,Organic Search,cust714@example.com,US,Bangalore
C00715,2024-01-21,Paid Search,cust715@example.com,UK,NYC
C00716,2023-11-03,Direct,cust716@example.com,IN,Bangalore
C00717,2023-10-17,Influencer,cust717@example.com,IN,Sydney
C00718,2023-07-21,Email,cust718@example.com,CA,Bangalore
C00719,2023-10-21,Organic Search,cust719@example.com,US,London
C00720,2023-08-11,Social Ads,cust720@example.com,IN,Pune
C00721,2024-09-12,Social Ads,cust721@example.com,US,Mumbai
C00722,2023-07-19,Organic Search,cust722@example.com,IN,NYC
C00723,2023-10-27,Influencer,cust723@example.com,IN,NYC
C00724,2023-01-06,Social Ads,cust724@example.com,IN,NYC
C00725,2024-10-02,Paid Search,cust725@example.com,US,Toronto
C00726,2023-07-12,Social Ads,cust726@example.com,AU,Sydney
C00727,2023-07-10,Organic Search,cust727@example.com,CA,Bangalore
C00728,2023-06-13,Organic Search,cust728@example.com,AU,Delhi
C00729,2024-10-24,Paid Search,cust729@example.com,IN,Delhi
C00730,2024-06-30,Social Ads,cust730@example.com,US,Pune
C00731,2023-03-26,Social Ads,cust731@example.com,US,Sydney
C00732,2023-10-21,Email,cust732@example.com,UK,Pune
C00733,2023-04-30,Paid Search,cust733@example.com,AU,Mumbai
C00734,2024-04-28,Paid Search,cust734@example.com,IN,Delhi
C00735,2024-02-26,Organic Search,cust735@example.com,IN,NYC
C00736,2024-10-25,Paid Search,cust736@example.com,IN,Pune
C00737,2024-10-10,Paid Search,cust737@example.com,IN,Mumbai
C00738,2023-01-07,Direct,cust738@example.com,CA,Mumbai
C00739,2024-07-05,Paid Search,cust739@example.com,US,NYC
C00740,2024-02-01,Organic Search,cust740@example.com,US,Sydney
C00741,2023-07-10,Social Ads,cust741@example.com,US,Toronto
C00742,2023-03-07,Paid Search,cust742@example.com,IN,Mumbai
C00743,2023-06-08,Direct,cust743@example.com,IN,Bangalore
C00744,2023-02-05,Email,cust744@example.com,IN,London
C00745,2024-06-10,Organic Search,cust745@example.com,IN,Delhi
C00746,2023-12-06,Influencer,cust746@example.com,IN,NYC
C00747,2024-07-17,Direct,cust747@example.com,IN,London
C00748,2023-08-31,Paid Search,cust748@example.com,IN,London
C00749,2023-01-25,Paid Search,cust749@example.com,IN,London
C00750,2024-11-14,Paid Search,cust750@example.com,IN,Mumbai
C00751,2023-06-10,Paid Search,cust751@example.com,US,Mumbai
C00752,2023-04-09,Email,cust752@example.com,IN,Sydney
C00753,2024-05-31,Paid Search,cust753@example.com,IN,Pune
C00754,2023-01-22,Paid Search,cust754@example.com,IN,Pune
C00755,2024-07-09,Influencer,cust755@example.com,AU,Delhi
C00756,2024-11-20,Direct,cust756@example.com,IN,Pune
C00757,2023-08-20,Email,cust757@example.com,IN,NYC
C00758,2023-10-28,Paid Search,cust758@example.com,IN,Sydney
C00759,2023-01-12,Direct,cust759@example.com,AU,Bangalore
C00760,2023-05-17,Influencer,cust760@example.com,UK,Pune
C00761,2024-08-28,Organic Search,cust761@example.com,CA,Delhi
C00762,2024-11-05,Organic Search,cust762@example.com,AU,London
C00763,2024-02-27,Influencer,cust763@example.com,IN,London
C00764,2023-04-11,Organic Search,cust764@example.com,CA,Mumbai
C00765,2024-03-13,Influencer,cust765@example.com,IN,Toronto
C00766,2023-05-29,Organic Search,cust766@example.com,IN,Toronto
C00767,2023-08-27,Email,cust767@example.com,IN,Bangalore
C00768,2023-01-20,Email,cust768@example.com,AU,Sydney
C00769,2024-03-17,Paid Search,cust769@example.com,IN,Delhi
C00770,2024-03-19,Direct,cust770@example.com,UK,NYC
C00771,2024-02-08,Email,cust771@example.com,IN,London
C00772,2024-08-10,Organic Search,cust772@example.com,AU,London
C00773,2023-04-11,Influencer,cust773@example.com,US,Toronto
C00774,2024-11-27,Email,cust774@example.com,AU,Bangalore
C00775,2024-10-24,Paid Search,,IN,Delhi
C00776,2024-10-09,Paid Search,cust776@example.com,IN,London
C00777,2024-05-25,Paid Search,cust777@example.com,US,Sydney
C00778,2023-03-30,Direct,cust778@example.com,US,Bangalore
